id,product,narrative,gpt_4o_prediction,time-gpt-4o,gpt_4o_mini_prediction,time-gpt-4o-mini,claude_3_5_sonnet_prediction,time-claude-3-5-sonnet-latest,claude_3_5_haiku_prediction,time-claude-3-5-haiku-latest,deepseek-chat_prediction,time-deepseek-chat,gemini-2.0-flash_prediction,time-gemini-2.0-flash,gemini-2.0-flash-lite_prediction,time-gemini-2.0-flash-lite,gemini-1.5-pro_prediction,time-gemini-1.5-pro,gemini-1.5-flash_prediction,time-gemini-1.5-flash,claude-3-7-sonnet_prediction,time-claude-3-7-sonnet-latest,gpt-4.5-preview_prediction,time-gpt-4.5-preview-2025-02-27,gpt-o1_prediction,time-o1-2024-12-17,gpt-o3-mini_prediction,time-o3-mini-2025-01-31,deepseek-reasoner_prediction,time-deepseek-reasoner
858,credit_reporting,became aware shellpoint mortgage reporting major credit reporting bureau held real estate loan organization never heard company immediately contacted concurred record ever account indicated would contact within day least update reporting incorrect information failed follow information remains credit report call result waste time,mortgages_and_loans,0.6839,credit_reporting,0.8065,credit_reporting,1.32,mortgages_and_loans,2.2404,mortgages_and_loans,20.3656,credit_reporting,0.5983,mortgages_and_loans,0.7394,credit_reporting,0.9986,mortgages_and_loans,0.7683,credit_reporting,0.894,credit_reporting,1.1427,credit_reporting,9.8097,credit_reporting,5.8114,credit_reporting,20.6026
859,debt_collection,gatestone rep advised take action would harmful account without discussing ramification action called inform account removed program told point future communication needed writing today received another phonecall different gatestone advised note indicate written contact would update system,debt_collection,0.6609,debt_collection,0.8609,debt_collection,1.8288,debt_collection,1.7303,debt_collection,4.0848,debt_collection,0.5989,debt_collection,0.5992,debt_collection,0.9278,debt_collection,0.5544,debt_collection,1.1156,debt_collection,1.3492,debt_collection,4.1968,debt_collection,7.2396,debt_collection,13.7983
860,mortgages_and_loans,contacted bank america apply mortgage provided necessary document hard check credit score even changing bank agent one time contacting bank multiple time never hear response back eventually mortgage application vanished online banking account without receiving response recently contacted bank told application old reapply,mortgages_and_loans,1.1846,mortgages_and_loans,0.5541,mortgages_and_loans,1.833,mortgages_and_loans,1.6252,mortgages_and_loans,19.5498,mortgages_and_loans,0.6099,mortgages_and_loans,0.6217,mortgages_and_loans,0.8016,mortgages_and_loans,0.6738,mortgages_and_loans,0.8529,mortgages_and_loans,1.141,mortgages_and_loans,3.4692,mortgages_and_loans,3.3221,mortgages_and_loans,15.9439
861,credit_reporting,experian responded previous complaint frivolously claiming disputed following account earlier refusing dear experian please note fcra required consumer dispute please comply law investigate delete following disputed account account account,credit_reporting,0.6212,credit_reporting,1.0619,credit_reporting,1.726,credit_reporting,2.1346,credit_reporting,14.2216,credit_reporting,0.7208,credit_reporting,0.6263,credit_reporting,0.8475,credit_reporting,0.754,credit_reporting,0.7598,credit_reporting,1.4884,credit_reporting,3.234,credit_reporting,1.4262,credit_reporting,12.8805
862,credit_reporting,filled dispute credit reporting agency regard inaccurate information reporting credit reportsi never received notification regard investigation result day filed day demand comply credit bureau still yet receive response initial dispute sent day demand comply sent,credit_reporting,0.8996,credit_reporting,0.8048,credit_reporting,1.5388,credit_reporting,1.6273,credit_reporting,4.708,credit_reporting,0.572,credit_reporting,0.9552,credit_reporting,0.9471,credit_reporting,0.5769,credit_reporting,0.8938,credit_reporting,1.5115,credit_reporting,1.8224,credit_reporting,1.9516,credit_reporting,14.8201
863,debt_collection,received letter dated ccm capital collection management ny stated past due notice notification clause also alters right previously described amount requested full balance signed telephone call creditor verified account good standing exists past due notice annotate account reflect fraud potential would verify ccm agency relationship,debt_collection,0.7049,debt_collection,0.8001,debt_collection,2.0007,debt_collection,1.9333,debt_collection,4.4916,debt_collection,0.5745,debt_collection,0.5994,debt_collection,0.779,debt_collection,0.5674,debt_collection,2.1222,debt_collection,1.5112,debt_collection,3.6001,debt_collection,3.9044,debt_collection,14.6262
864,mortgages_and_loans,yesterday saw advertisement mortgage interest rate apr stated swiped filled information call back told lowest rate possible would would pay extreme amount fee get would make apr way higher bc take account fee spread life loan false advertising deceptive practice law lending tree parent company went also name click bait lending tree sell information local lender clue advertising able deliver violates advertising rule exactly law designed stop,mortgages_and_loans,0.8912,mortgages_and_loans,0.7677,mortgages_and_loans,1.7666,mortgages_and_loans,2.432,mortgages_and_loans,5.6916,mortgages_and_loans,0.6675,mortgages_and_loans,0.6794,mortgages_and_loans,0.7276,mortgages_and_loans,0.594,mortgages_and_loans,0.9134,mortgages_and_loans,1.603,mortgages_and_loans,1.8929,mortgages_and_loans,2.6353,mortgages_and_loans,15.8175
865,credit_reporting,periodically check credit profile noticed several inquiry recognize please remove following file reseller inquiry date removal date inquiry date removal date inquiry date removal date date removal date thank,credit_reporting,0.8943,credit_reporting,0.7159,credit_reporting,2.0156,credit_reporting,1.5557,credit_reporting,9.7881,credit_reporting,0.6572,credit_reporting,0.6666,credit_reporting,0.7024,credit_reporting,0.599,credit_reporting,0.9261,credit_reporting,1.2664,credit_reporting,2.4421,credit_reporting,5.8307,credit_reporting,14.9469
866,debt_collection,xxxxxxxx show account opened possible account original creditor since never owed balance maybe could victim identity theft filed dispute currently done help negotiating,credit_reporting,0.7557,credit_reporting,0.7742,credit_reporting,2.1396,credit_reporting,2.1352,credit_reporting,4.3483,credit_reporting,0.6941,credit_reporting,0.8382,credit_reporting,0.9459,credit_reporting,0.5959,credit_reporting,0.8917,credit_reporting,1.3752,credit_reporting,3.3542,credit_reporting,6.6342,credit_reporting,17.8997
867,debt_collection,repeated harassed carrington mortgage service always pay bill every month gotten harassed everyday week told stop multiple time even sending recertification call well told multiple time stop interested duress feel unable fend people time job still making monthly mortgage payment way missed moment unable walk back injury someone please help order free family life unwarranted stress horrific company,mortgages_and_loans,0.6536,mortgages_and_loans,0.6655,mortgages_and_loans,1.73,mortgages_and_loans,1.0974,mortgages_and_loans,4.6993,mortgages_and_loans,0.6439,mortgages_and_loans,0.711,mortgages_and_loans,0.9041,mortgages_and_loans,0.5998,mortgages_and_loans,2.0282,debt_collection,1.4754,mortgages_and_loans,5.6128,mortgages_and_loans,3.1445,mortgages_and_loans,16.8695
868,credit_card,opened prepaid credit card card year limit could go limit card setup way ran bit work issue able make time payment fifth bank decided best interest close card time card balance clear account failed date still charging interest reporting credit bureau owe late fee limit fee called try say continue charge report credit bureau confused need help,credit_card,0.9327,credit_card,0.791,credit_card,1.2569,credit_card,1.5308,credit_card,3.8774,credit_card,0.7671,credit_card,0.756,credit_card,0.906,credit_card,0.721,credit_card,0.7499,credit_card,1.2384,credit_card,5.0061,credit_card,2.234,credit_card,20.4541
869,credit_card,attempted contact citi bank regarding working due corona virus went automated system corona virus relief apparently good started calling day later due date sent soon could still continue call outsourced representative help,retail_banking,0.7346,retail_banking,1.2256,retail_banking,1.8948,credit_card,1.8227,credit_card,13.0996,credit_card,0.7011,retail_banking,0.571,credit_card,0.8517,retail_banking,0.5757,retail_banking,0.8504,credit_card,1.8029,credit_card,8.7754,retail_banking,4.5785,mortgages_and_loans,19.1385
870,debt_collection,ca billed dollar send collection incarcerated reached company said roommate broke lease agreement early liable payment rented unit since apartment lease agreement name never notified payment sent collection plus security deposit even get anything collection balance risen rent apartment get car mark credit report company help unfair situation disputed claim via certified letter,debt_collection,0.8686,debt_collection,0.6831,debt_collection,2.2808,debt_collection,2.0353,debt_collection,7.6038,debt_collection,0.5872,debt_collection,0.6335,debt_collection,0.7673,debt_collection,0.5969,debt_collection,2.0313,debt_collection,1.5054,debt_collection,4.9995,debt_collection,5.6123,debt_collection,27.2028
871,mortgages_and_loans,amerihome mortgage received electronic transfer last month thursday credit till tuesday extra day interest principal service loan month big money called said much money month transfer friday applied tuesday another day interest principal month sent master policy townhouse binder individual policy binder still charged answer phone online chat work,mortgages_and_loans,0.8673,mortgages_and_loans,0.8334,mortgages_and_loans,1.7863,mortgages_and_loans,1.7285,mortgages_and_loans,12.4818,mortgages_and_loans,0.633,mortgages_and_loans,0.741,mortgages_and_loans,0.8415,mortgages_and_loans,0.6009,mortgages_and_loans,0.9053,mortgages_and_loans,1.072,mortgages_and_loans,3.3583,mortgages_and_loans,4.0361,mortgages_and_loans,20.9746
872,credit_card,bank america debit card fund stolen boa refuse engage refund money since,retail_banking,1.0732,retail_banking,0.5461,retail_banking,2.14,retail_banking,1.3153,retail_banking,5.2809,retail_banking,0.581,retail_banking,0.7433,retail_banking,0.9854,retail_banking,0.9011,retail_banking,0.9034,retail_banking,1.031,retail_banking,2.5386,retail_banking,2.0703,retail_banking,14.2978
873,retail_banking,paypal notified account permanently limited could longer use called paypal explained violated acceptable use policy aup canceled account could tell part aup violated appeal process called backed plead case pleading available could account reinstated addition balance would stuck paypal hand day,retail_banking,0.626,credit_card,0.5632,retail_banking,2.0364,credit_card,1.623,retail_banking,7.6684,retail_banking,0.597,retail_banking,0.5477,retail_banking,0.8829,retail_banking,0.5995,retail_banking,0.8286,credit_card,1.0753,retail_banking,3.2559,retail_banking,7.0454,retail_banking,22.8645
874,debt_collection,collection credit report mine mine violates right,debt_collection,0.9077,credit_reporting,0.6875,credit_reporting,2.037,credit_reporting,1.2182,credit_reporting,4.3959,debt_collection,0.7017,credit_reporting,0.7588,credit_reporting,0.9019,credit_reporting,0.6994,debt_collection,2.1066,debt_collection,1.0076,credit_reporting,8.6836,credit_reporting,8.4767,credit_reporting,36.4684
875,retail_banking,made two deposit atm belongs chase brunch wi first successfully deposited made second deposit around atm problem occurred gave one receipt said atm problem occurred asked call number make deposit went followed instruction chase bank located first deposit able locate second deposit dealing chase bank past month insist locate second deposit customer say,retail_banking,1.7435,retail_banking,0.6173,retail_banking,1.0966,retail_banking,1.6271,retail_banking,4.6957,retail_banking,0.9057,retail_banking,0.7578,retail_banking,0.849,retail_banking,0.5957,retail_banking,0.8045,retail_banking,1.554,retail_banking,3.2543,retail_banking,2.8469,retail_banking,18.7979
876,retail_banking,tried use debit card declined contacted bank find issue told account frozen due loan needed speak security monday contacted security department morning yo told received call federal agency freeze account agent also stated due anything receive subpoena also stated could provide additional information time frame long would take fund released verified business legimate registered secretary state,retail_banking,1.5071,retail_banking,4.69,retail_banking,1.8108,retail_banking,0.823,retail_banking,7.3362,retail_banking,0.6997,retail_banking,0.5562,retail_banking,0.886,retail_banking,0.599,retail_banking,0.7928,retail_banking,1.1767,retail_banking,4.4856,retail_banking,24.7808,retail_banking,20.7137
877,credit_card,called today asked special program people lost job due coronavirus pandemic presently without job due told option could probably lower monthly payment three month addition account would closed program available want close account want fair treatment unexpected situation going citibank offer option,credit_card,3.1304,mortgages_and_loans,0.8005,credit_card,1.9004,credit_card,1.6922,credit_card,3.6031,mortgages_and_loans,0.7055,mortgages_and_loans,0.6088,mortgages_and_loans,0.979,retail_banking,0.6162,credit_card,0.8147,credit_card,1.1998,credit_card,6.3393,credit_card,13.7839,credit_card,17.1234
878,retail_banking,friday cashed cash app got deposited tuesday morning still missing wednesday morning ive tried contacting cash app email account ive gotten response,retail_banking,0.7936,credit_card,0.6043,retail_banking,1.7935,retail_banking,1.536,retail_banking,5.5206,retail_banking,0.5981,retail_banking,0.7694,retail_banking,0.905,retail_banking,0.5786,retail_banking,2.1457,retail_banking,1.1592,retail_banking,3.3287,retail_banking,3.4651,retail_banking,16.2612
879,credit_card,capital one credit card make dollar minimum payment going financial hardship late payment unemployment,credit_card,0.5985,credit_card,0.7057,credit_card,1.8289,credit_card,1.4209,credit_card,5.6185,credit_card,0.5699,credit_card,0.7425,credit_card,1.0052,credit_card,0.5962,credit_card,0.7865,credit_card,1.1,credit_card,2.3541,credit_card,2.6445,credit_card,11.8719
880,credit_card,year chase closed reason never contacted currently looking purchase home credit dropped point valid reason except closed account never late make payment year card good standing action big bank hindering homeownership dream reason using card past year order reduce debt income ratio purchase home otherwise always used card want chase reinstate card original term asap continue able purchase house good credit,credit_card,0.6636,credit_card,0.6729,credit_card,1.8301,credit_card,1.7267,credit_card,5.0079,credit_card,0.6364,credit_card,0.6213,credit_card,0.8549,credit_card,0.5387,credit_card,0.807,credit_card,1.0547,credit_card,2.7483,credit_card,2.9491,credit_card,20.3223
881,credit_card,hi capital one ridiculous payed last month balance showing due today showing contacted bank dont know explaining want charge ridiculous,credit_card,0.6886,credit_card,0.638,credit_card,1.0116,credit_card,1.9337,credit_card,4.4947,credit_card,0.5931,credit_card,0.7326,credit_card,0.8615,credit_card,0.6051,credit_card,1.8846,credit_card,1.4876,credit_card,3.2634,credit_card,3.5241,credit_card,14.3353
882,debt_collection,spoken servicer select portfolio servicing told refund stole yesterday within business hour good enough want wire money today,mortgages_and_loans,0.703,mortgages_and_loans,0.9051,mortgages_and_loans,1.3588,debt_collection,1.8301,mortgages_and_loans,4.9795,mortgages_and_loans,0.5999,debt_collection,0.6642,mortgages_and_loans,0.6983,mortgages_and_loans,0.5874,mortgages_and_loans,0.8328,mortgages_and_loans,1.0597,mortgages_and_loans,2.5417,mortgages_and_loans,4.94,mortgages_and_loans,17.0825
883,credit_reporting,called find score social security number incorrect denied loan horrible epidemic,credit_reporting,0.7067,mortgages_and_loans,0.9893,credit_reporting,1.4854,credit_reporting,2.4881,credit_reporting,4.7334,mortgages_and_loans,0.6019,mortgages_and_loans,0.7519,mortgages_and_loans,0.8036,mortgages_and_loans,0.6587,credit_reporting,0.8044,credit_reporting,1.3441,credit_reporting,5.0897,credit_reporting,6.3275,credit_reporting,22.5041
884,credit_card,fifth third bank claim receive payment time charged late payment fee interest complained added charged statement added due statement received yesterday due payable date called morning shut asked speak manager called fifth third last week talked manager assured would fix balance account send correct amount pay,retail_banking,0.8773,retail_banking,0.6394,retail_banking,1.9352,retail_banking,1.7963,retail_banking,5.4143,retail_banking,0.5992,retail_banking,0.873,retail_banking,0.8536,retail_banking,0.5433,retail_banking,2.2329,credit_card,1.5155,credit_card,4.9019,retail_banking,2.5396,credit_card,17.9052
885,mortgages_and_loans,victim identity theft fraudulent car loan opened name obtain credit account mine need cleared removed credit report regional acceptance system regional acceptance corporation apart bb,credit_reporting,0.7299,credit_reporting,0.5512,credit_reporting,1.8509,mortgages_and_loans,2.2312,credit_reporting,4.393,mortgages_and_loans,0.7056,credit_reporting,0.6202,credit_reporting,0.7248,credit_reporting,0.5654,credit_reporting,1.7256,credit_reporting,1.5114,mortgages_and_loans,7.7535,mortgages_and_loans,3.7679,credit_reporting,13.1922
886,credit_reporting,third party requesting following account removed fraud didnt benefit apply authorize account dept fraudulent credit account fraudulent credit account fraudulent credit account fraudulent credit account fraudulent credit account fraudulent credit account fraudulent credit account experian credit bureau keep putting fraudulent account back credit reported claimed mine,credit_reporting,0.6166,credit_reporting,0.5458,credit_reporting,1.7111,credit_reporting,1.5237,credit_reporting,20.1248,credit_reporting,0.6994,credit_reporting,0.7864,credit_reporting,0.8166,credit_reporting,0.597,credit_reporting,0.7987,credit_reporting,2.74,credit_reporting,3.124,credit_reporting,2.2325,credit_reporting,12.864
887,mortgages_and_loans,recently refinanced home paid appraisal pocket please see attached receipt loandepot reimbursed increasing lender credit promised however charged appraisal fee closing please see closing statement attached family brought issue loan officer supervisor denied charging appraisal fee closing stopped responding email returned family asked escrow officer whether charged appraisal fee closing confirmed,mortgages_and_loans,1.0156,mortgages_and_loans,0.9083,mortgages_and_loans,1.8282,mortgages_and_loans,1.627,mortgages_and_loans,7.0004,mortgages_and_loans,0.7381,mortgages_and_loans,0.8026,mortgages_and_loans,0.85,mortgages_and_loans,0.6362,mortgages_and_loans,0.9015,mortgages_and_loans,1.1354,mortgages_and_loans,2.2747,mortgages_and_loans,1.9262,mortgages_and_loans,14.0172
888,credit_card,dropped card someone picked still trying use unfortunately,credit_card,0.8113,credit_card,0.5483,credit_card,2.3421,credit_card,1.7284,credit_card,5.7979,credit_card,0.7694,credit_card,0.5929,credit_card,0.7433,credit_card,0.5815,credit_card,0.7053,credit_card,1.2803,credit_card,5.2013,credit_card,3.2522,credit_card,20.8587
889,retail_banking,thought buying power meant use robinhood card take ridiculous amount time get cash,retail_banking,1.006,credit_card,0.66,retail_banking,1.8318,credit_card,1.8286,credit_card,5.6816,credit_card,0.7006,retail_banking,0.593,credit_card,1.1681,credit_card,0.5363,retail_banking,0.794,credit_card,1.1996,retail_banking,4.8998,credit_card,3.3593,retail_banking,25.7802
890,credit_reporting,first time encountered identity theft ipulled credit couple fraudulent account belong also several inquiry name given anyone authorization pull credit taken measure make sure one try open anything name please remove unknown account report soon possible,credit_reporting,0.9116,credit_reporting,0.6069,credit_reporting,1.8339,credit_reporting,2.2384,credit_reporting,25.0365,credit_reporting,0.5985,credit_reporting,0.7444,credit_reporting,0.8893,credit_reporting,0.6194,credit_reporting,1.9432,credit_reporting,1.1186,credit_reporting,3.5635,credit_reporting,3.6651,credit_reporting,17.2918
891,mortgages_and_loans,beginning saw loan servicer great lake loan abruptly ended automatic loan payment said start new year never happened reapplied auto payment tp see exact thing happened little progress making undone payment got interest pay nearly unpaid interest making difficult pay loan,mortgages_and_loans,1.7272,mortgages_and_loans,0.5792,mortgages_and_loans,1.3187,mortgages_and_loans,1.8967,mortgages_and_loans,5.4153,mortgages_and_loans,0.805,mortgages_and_loans,0.6492,mortgages_and_loans,0.7213,mortgages_and_loans,0.5823,mortgages_and_loans,0.8086,mortgages_and_loans,1.4792,mortgages_and_loans,2.9476,mortgages_and_loans,2.4417,mortgages_and_loans,16.0982
892,mortgages_and_loans,past year known school loan taken school closed due fraud contacted several time discharge loan never told borrower defense continued charge interest even loan supposed charged interest,mortgages_and_loans,1.1704,mortgages_and_loans,1.0992,mortgages_and_loans,2.0312,mortgages_and_loans,1.7552,mortgages_and_loans,4.1914,mortgages_and_loans,0.8026,mortgages_and_loans,0.5985,mortgages_and_loans,1.3806,mortgages_and_loans,0.5507,mortgages_and_loans,0.8809,mortgages_and_loans,1.1455,mortgages_and_loans,2.2437,mortgages_and_loans,3.7805,mortgages_and_loans,16.06
893,mortgages_and_loans,called servicer today hold minute answer easy question received loan modification several year ago question easy wanted know final rate based loan modification agreement please mail copy agreement minute representative answer question find agreement also lender reported late mortgage never late mortgage never need corrected,mortgages_and_loans,1.1707,mortgages_and_loans,0.7465,mortgages_and_loans,1.923,mortgages_and_loans,1.9337,mortgages_and_loans,6.3354,mortgages_and_loans,1.0146,mortgages_and_loans,0.6962,mortgages_and_loans,0.7999,mortgages_and_loans,0.7465,mortgages_and_loans,0.9037,mortgages_and_loans,2.5425,mortgages_and_loans,4.0672,mortgages_and_loans,3.3432,mortgages_and_loans,20.3918
894,credit_reporting,account authorize company pulling credit please remove,credit_reporting,0.7059,credit_reporting,0.7061,credit_reporting,1.5366,credit_reporting,1.6276,credit_reporting,3.837,credit_reporting,0.7027,credit_reporting,0.6148,credit_reporting,1.03,credit_reporting,0.6107,credit_reporting,1.9283,credit_reporting,1.0292,credit_reporting,2.8469,credit_reporting,3.8697,credit_reporting,20.4568
895,mortgages_and_loans,rushmore two request proved loan referenced letter responsibility mortgagor encumbrance listed property,mortgages_and_loans,0.5912,mortgages_and_loans,0.913,mortgages_and_loans,2.1385,mortgages_and_loans,1.8274,mortgages_and_loans,4.7418,mortgages_and_loans,0.7964,mortgages_and_loans,0.5764,mortgages_and_loans,0.6829,mortgages_and_loans,0.6082,mortgages_and_loans,0.915,mortgages_and_loans,1.7747,mortgages_and_loans,2.5399,mortgages_and_loans,1.9293,mortgages_and_loans,20.2578
896,credit_reporting,disputed account reported company file maintain social security number informed day ago item deleted credit report discovered item reinserted credit report accordance requirement fcra section b ii required notify reinsertion writing within business day hereby demand immediately delete item credit report order avoid legal action submitting complaint separately attorney general office please govern accordingly,credit_reporting,0.7224,credit_reporting,0.6015,credit_reporting,2.1387,credit_reporting,2.0367,credit_reporting,16.5238,credit_reporting,0.6766,credit_reporting,0.5986,credit_reporting,0.6849,credit_reporting,0.5974,credit_reporting,0.7657,credit_reporting,1.5101,credit_reporting,2.1312,credit_reporting,2.6467,credit_reporting,14.2078
897,mortgages_and_loans,currently owe payment due applied care act dollar help people filled application waiting said pay mortgage company federal government take time mortgage company call three five time day email every day stopped answering phone told anything change call name read harassment sure would like stop know get money tell care act pay directly mortgage company,mortgages_and_loans,1.1175,mortgages_and_loans,0.7055,mortgages_and_loans,1.7295,mortgages_and_loans,2.526,mortgages_and_loans,4.2414,mortgages_and_loans,0.6162,mortgages_and_loans,0.9033,mortgages_and_loans,0.7185,mortgages_and_loans,0.59,mortgages_and_loans,2.263,mortgages_and_loans,1.1801,mortgages_and_loans,4.0934,mortgages_and_loans,2.7365,debt_collection,22.033
898,debt_collection,certified verification letter sent ncb management service incorporated per tracking detail show received certified letter today yet receive information regarding validation account,debt_collection,1.0159,debt_collection,0.7141,debt_collection,1.7272,debt_collection,1.5381,debt_collection,5.3146,debt_collection,0.6122,debt_collection,0.5814,debt_collection,0.8007,credit_reporting,0.8012,debt_collection,0.9041,debt_collection,1.4161,debt_collection,2.528,debt_collection,4.4848,debt_collection,19.0735
899,debt_collection,called someone office today name shes rude also company located united state pay debt way pay,debt_collection,0.7044,debt_collection,4.437,debt_collection,2.135,debt_collection,1.6815,debt_collection,5.4378,debt_collection,0.6992,debt_collection,0.8085,debt_collection,0.9051,debt_collection,0.5978,debt_collection,0.741,debt_collection,1.5878,debt_collection,3.2599,debt_collection,2.9564,debt_collection,16.1559
900,retail_banking,ok house burnt county oregon wildfire move bank made error sending card pin wrong address muilple time stuff money stolen like thousand account made police report showed bank even city denied refund,retail_banking,0.9041,credit_card,0.6219,retail_banking,2.3432,retail_banking,1.8738,credit_card,6.0419,retail_banking,0.7087,retail_banking,0.8011,retail_banking,0.6125,retail_banking,0.5978,retail_banking,0.8899,retail_banking,1.5427,retail_banking,3.0534,retail_banking,4.4811,credit_card,17.1805
901,retail_banking,unable link bank account,retail_banking,0.605,retail_banking,1.3489,retail_banking,1.93,retail_banking,2.3813,retail_banking,5.6937,retail_banking,0.6993,retail_banking,0.5887,retail_banking,0.6879,retail_banking,0.5777,retail_banking,1.8998,retail_banking,1.0961,retail_banking,3.1434,retail_banking,2.4843,retail_banking,12.8766
902,retail_banking,placed order sandal paypal used conduit payment informed product came paypal going used payment took fund would ordered knew order place received nothing soon month asked refund yet refund money requested refund via website xxxxnumber refuse answer transaction id acct merchant amount needed refunded invoice id,retail_banking,0.9111,retail_banking,0.6031,retail_banking,1.8349,retail_banking,1.892,retail_banking,4.7262,credit_card,0.8175,credit_card,0.5796,retail_banking,0.9053,retail_banking,0.6209,retail_banking,0.9257,credit_card,1.6281,retail_banking,4.2791,retail_banking,9.1833,credit_card,68.2938
903,credit_reporting,filed dispute credit reporting agency regard inaccurate information reporting credit report never received notification regard investigation result day filed day demand comply credit bureau still yet receive response,credit_reporting,0.7058,credit_reporting,0.605,credit_reporting,1.5232,credit_reporting,1.9293,credit_reporting,4.1707,credit_reporting,0.6825,credit_reporting,0.5493,credit_reporting,0.904,credit_reporting,0.5955,credit_reporting,0.7862,credit_reporting,1.3942,credit_reporting,2.4778,credit_reporting,3.6819,credit_reporting,16.2441
904,credit_reporting,account fraudulently opened maintained contacted company communicated fraudulent avail keep calling get pay account promotion existing account holder,debt_collection,1.0128,retail_banking,1.4266,retail_banking,1.9324,credit_reporting,1.9353,credit_card,3.7854,credit_card,0.7014,retail_banking,0.7182,retail_banking,0.8485,retail_banking,0.8053,retail_banking,2.0888,debt_collection,1.6235,debt_collection,7.6301,credit_card,7.7427,credit_card,51.5871
905,credit_card,contacted capital one fraudulent merchant advertised product online shipped completely different product providing substantial evidence fraudulent merchant capital one reversed original charge back closed case without recourse except work merchant merchant however responsive running scam operation battled paypal month capital one month without relief,credit_card,0.606,credit_card,0.806,credit_card,1.8611,credit_card,2.0378,credit_card,5.0962,credit_card,0.5991,credit_card,0.6611,credit_card,0.7603,credit_card,0.5955,credit_card,1.3678,credit_card,1.2235,credit_card,2.9401,credit_card,5.9291,credit_card,17.4872
906,debt_collection,victim identity theft debt belong please see identity theft report legal affidavit attached,debt_collection,0.6828,debt_collection,0.8063,credit_reporting,1.8759,debt_collection,1.8155,credit_reporting,4.8199,debt_collection,0.7029,debt_collection,0.7893,credit_reporting,0.8541,credit_reporting,0.8023,debt_collection,0.883,debt_collection,1.2714,debt_collection,10.3353,debt_collection,8.3659,credit_reporting,15.0344
907,mortgages_and_loans,called mortgage company freedom mortgage spoke well email company website call made initial investigation refinancing existing mortgage told would receive reply within hour never received response filed application online acknowledged email contact since feel frustration lack ability speak anyone fielding call number,mortgages_and_loans,0.6256,mortgages_and_loans,0.8114,mortgages_and_loans,2.4721,mortgages_and_loans,1.7543,mortgages_and_loans,7.2423,mortgages_and_loans,0.7341,mortgages_and_loans,0.7793,mortgages_and_loans,0.8368,mortgages_and_loans,0.7698,mortgages_and_loans,0.9846,mortgages_and_loans,1.1768,mortgages_and_loans,2.3367,mortgages_and_loans,1.8268,mortgages_and_loans,14.9418
908,debt_collection,constant call family member life hundred mile away lived year call personnel cell phone never shared family member caller say received phone number via skiptrace service,debt_collection,0.6056,debt_collection,0.8033,debt_collection,2.0352,debt_collection,2.1234,debt_collection,3.9827,debt_collection,0.574,debt_collection,0.7339,debt_collection,0.8215,debt_collection,0.6444,debt_collection,0.7144,debt_collection,1.0105,debt_collection,2.6686,debt_collection,3.5678,debt_collection,13.7889
909,mortgages_and_loans,borrowed dollar lender making installment payment fall behind laid due covid sent email stating offering contacted informed offer good see e mail inform unemployment receiving unemployment offered paid within day looked rate charging attach screenshot payment history,mortgages_and_loans,0.8077,mortgages_and_loans,0.6052,mortgages_and_loans,2.1384,mortgages_and_loans,2.3418,mortgages_and_loans,4.1145,mortgages_and_loans,0.6072,mortgages_and_loans,0.7761,mortgages_and_loans,0.8366,debt_collection,0.5317,mortgages_and_loans,1.0079,mortgages_and_loans,1.4889,mortgages_and_loans,4.3203,mortgages_and_loans,3.5646,mortgages_and_loans,18.521
910,debt_collection,federally protected consumer found injured due multiple fdcpa violation causing anxiety inability sleep due alleged debt contacted receiving cease desist responded affidavit truth default opportunity cure letter allegation affidavit support motion must considered true absense group v finletter supp federal case group v finletter supp,debt_collection,0.9611,debt_collection,0.6001,debt_collection,2.7496,debt_collection,1.9484,debt_collection,4.9801,debt_collection,0.5991,debt_collection,0.727,debt_collection,0.8697,debt_collection,0.752,debt_collection,2.0807,debt_collection,1.6473,debt_collection,2.9691,debt_collection,3.3562,debt_collection,20.0386
911,retail_banking,received call audio call stating call another number cash card blocked unblock needed call number called another phone person answer hung feel like caller type scam attempting way take money cash app original number may way people getting ripped cash app checked cash app fine,credit_card,0.6572,debt_collection,0.6044,retail_banking,1.73,credit_card,2.0196,credit_card,46.198,credit_card,0.5901,retail_banking,0.5735,retail_banking,0.6011,debt_collection,0.5972,retail_banking,0.8928,credit_card,1.1336,retail_banking,5.2308,retail_banking,3.9937,retail_banking,31.2258
912,mortgages_and_loans,short issue chrysler year purchased vehicle early used buyer remorse returned vehicle lot told would effect account credit pas first initial payment taking word delivered car great condition gave key month later getting charged vehicle still vehicle however called asked situation nasty stand word continued charge even sold vehicle refuse take report settling anything time physically owned vehicle le month,auto_loan,0.7017,credit_reporting,0.8045,credit_reporting,1.2158,mortgages_and_loans,1.8915,mortgages_and_loans,4.6745,mortgages_and_loans,0.8018,mortgages_and_loans,0.5964,retail_banking,0.7974,credit_reporting,0.6011,mortgages_and_loans,0.8687,debt_collection,1.2016,mortgages_and_loans,3.1608,debt_collection,16.6435,debt_collection,18.3423
